NAICS Code,Industry,Emission Factor (Without Margins)_USD,Emission Factor (Without Margins)_CO2e,Material Type,Weight (kg),Emission Factor per kg (CO2e),Predicted Production Emissions,Logistics Emissions,Total Emissions,Transport Mode
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,water
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,water
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
